FALSE,30000000,14.404764,1995-07-18,254134910,89,Babe,6
FALSE,0,1.493361,1995-11-08,0,121,Carrington,6.4
FALSE,11000000,6.891317,1995-12-29,39363635,122,Dead Man Walking,7.3
FALSE,0,0.114469,1995-10-20,0,51,Across the Sea of Time,3.5
FALSE,0,7.777735,1995-11-17,0,101,It Takes Two,6.1
FALSE,12000000,9.882383,1995-07-19,0,97,Clueless,6.9
FALSE,0,0.894647,1995-12-15,676525,106,Cry: the Beloved Country,6.7
FALSE,0,4.561387,1995-12-29,0,104,Richard III,6.9
FALSE,10000000,9.87957,1995-10-06,0,119,Dead Presidents,6.6
FALSE,19000000,10.979269,1995-12-29,0,117,Restoration,6.3
FALSE,18000000,10.870138,1995-08-18,122195920,101,Mortal Kombat,5.4
FALSE,20000000,10.448481,1995-05-20,21284514,106,To Die For,6.7
FALSE,10000000,4.485958,1995-10-06,23574130,116,How To Make An American Quilt,6.5
FALSE,33000000,18.45743,1995-09-22,327311859,127,Se7en,8.1
FALSE,55000000,13.280069,1995-06-14,346079773,81,Pocahontas,6.7
FALSE,0,3.302524,1995-05-05,0,96,When Night Is Falling,5.9
FALSE,6000000,16.302466,1995-07-19,23341568,106,The Usual Suspects,8.1
FALSE,0,0.595949,1994-11-22,0,93,Guardian Angel,6.3
FALSE,15000000,15.899134,1995-09-13,6700000,95,Mighty Aphrodite,6.7
FALSE,0,1.361286,1994-01-01,0,116,Lamerica,7.7
FALSE,0,5.982764,1995-09-29,0,100,The Big Green,5.2
FALSE,0,4.093443,1995-05-19,0,115,Georgia,6.1
FALSE,0,0.307075,1997-07-08,0,89,Kids of the Round Table,3
FALSE,0,8.416802,1995-11-02,17519169,103,Home for the Holidays,6.3
FALSE,0,10.168437,1994-09-22,0,108,The Postman,7.6
FALSE,0,0.120789,1995-09-29,0,100,The Confessional,6.5
FALSE,45000000,10.673296,1995-07-14,0,96,The Indian in the Cupboard,5.9
FALSE,20000000,4.733526,1996-01-12,0,101,Eye for an Eye,5.8
FALSE,0,7.137117,1995-12-29,106269971,137,Mr. Holland's Opus,6.9
FALSE,0,11.700115,1996-01-12,0,89,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.2
FALSE,0,2.174487,1996-01-12,0,96,Two If by Sea,4.5
FALSE,15000000,6.387469,1996-01-12,0,88,Bio-Dome,4.4
FALSE,0,2.49535,1996-01-12,2409225,92,Lawnmower Man 2: Beyond Cyberspace,2.8
FALSE,0,4.046208,1995-10-22,0,85,Two Bits,5.4
FALSE,0,2.518051,1995-02-08,0,95,French Twist,6
FALSE,3500000,14.56965,1995-04-26,28215918,91,Friday,7
FALSE,19000000,15.339153,1996-01-19,25836616,108,From Dusk Till Dawn,6.9
FALSE,50000000,5.912223,1995-11-03,11534477,91,Fair Game,4.1
FALSE,0,3.367276,1995-10-06,718490,96,Kicking and Screaming,7
FALSE,0,1.479446,1995-03-22,0,175,Les Miserables,6.6
FALSE,0,10.412194,1996-01-26,19030691,87,Bed of Roses,5.1
FALSE,15000000,2.936443,1996-01-26,2042530,90,Big Bully,3.9
FALSE,20000000,12.758848,1995-09-08,5781885,108,Screamers,6.1
FALSE,0,0.133893,1995-02-18,0,70,Nico Icon,7.3
FALSE,0,5.756462,1995-11-15,0,111,The Crossing Guard,6.1
FALSE,44000000,6.010579,1996-02-02,0,118,The Juror,5.5
FALSE,0,1.196256,1995-01-01,0,85,The White Balloon,7.5
FALSE,8000000,4.486179,1995-12-01,529766,116,Things to Do in Denver When You're Dead,6.7
FALSE,900000,2.030174,1995-09-12,0,102,Antonia's Line,7.2
FALSE,0,0.252287,1996-01-26,0,115,Once Upon a Time... When We Were Colored,4.5
FALSE,0,0.531159,1995-11-22,0,108,Last Summer in the Hamptons,0
FALSE,0,2.15166,1995-09-10,0,118,Angels and Insects,6.3
FALSE,38000000,9.568604,1996-02-02,10300000,129,White Squall,6.3
FALSE,16000000,4.814825,1996-01-12,0,88,Dunston Checks In,5.1
FALSE,0,8.963037,1996-02-01,32,87,Black Sheep,6
FALSE,8169363,6.848591,1995-11-22,8175346,90,Nick of Time,6.1
FALSE,0,0.411424,1995-09-14,0,91,The Journey of August King,6.7
FALSE,47000000,12.866139,1996-02-23,12379402,104,Mary Reilly,5.7
FALSE,14000000,9.071127,1995-10-26,19800000,100,Vampire in Brooklyn,4.5
FALSE,0,4.670562,1996-02-09,0,112,Beautiful Girls,6.6
FALSE,50000000,14.957626,1996-02-09,150270147,108,Broken Arrow,5.7
FALSE,0,0.513391,1995-12-01,0,99,A Midwinter's Tale,7.5
FALSE,3000000,12.108196,1995-05-31,0,98,La Haine,7.9
FALSE,0,2.657647,1994-12-06,0,105,Shopping,5.6
FALSE,0,0.638211,1995-12-27,0,106,Heidi Fleiss: Hollywood Madam,6.8
FALSE,0,4.807223,1996-02-16,0,111,City Hall,6
FALSE,7000000,6.904831,1996-02-21,560069,91,Bottle Rocket,6.8
FALSE,0,3.329264,1996-02-16,0,96,Mr. Wrong,3.3
FALSE,18000000,2.464425,1996-02-23,0,106,Unforgettable,5.3
FALSE,12000000,9.592265,1996-02-16,41205099,92,Happy Gilmore,6.5
FALSE,24000000,5.951077,1995-05-28,182016617,135,The Bridges of Madison County,7.3
FALSE,0,1.015068,1994-11-07,0,104,Nobody Loves Me,5.1
FALSE,0,6.902423,1996-02-16,34327391,100,Muppet Treasure Island,6.5
FALSE,0,0.976707,1995-12-08,0,95,Catwalk,7
FALSE,0,0.001346,1995-05-20,0,110,Headless Body in Topless Bar,0
FALSE,72000000,20.755149,1995-05-24,210000000,177,Braveheart,7.7
FALSE,1300000,14.092713,1976-02-07,28262574,114,Taxi Driver,8.1
FALSE,7500000,12.314278,1995-01-30,32392047,91,Rumble in the Bronx,6.5
FALSE,35000000,2.938293,1996-02-23,0,108,Before and After,5.8
FALSE,0,0.372697,1995-09-13,0,114,Margaret's Museum,7.5
FALSE,13365000,1.254885,1995-01-31,0,106,Happiness Is in the Field,7
FALSE,0,0.243986,1995-06-08,1,117,Anne Frank Remembered,7.3
FALSE,0,6.178497,1995-01-20,0,99,The Young Poisoner's Handbook,6.9
FALSE,0,2.891918,1996-03-08,0,92,If Lucy Fell,5.4
FALSE,25000000,1.522412,1995-09-29,6278139,113,Steal Big Steal Little,5.1
FALSE,0,1.317878,1996-03-22,0,100,Race the Sun,5.2
FALSE,0,0.86539,1992-12-06,0,90,The Boys of St. Vincent,7
FALSE,40000000,6.506983,1992-06-30,70100000,117,Boomerang,5.4
FALSE,0,6.778979,1994-07-14,0,102,Chungking Express,7.9
FALSE,0,1.702639,1995-09-21,0,113,The Star Maker,6.8
FALSE,7000000,5.579088,1996-03-22,14702438,92,Flirting with Disaster,6.3
FALSE,17000000,6.252377,1994-10-26,0,95,The Neverending Story III: Escape from Fantasia,4.4
FALSE,0,0.406754,1994-09-30,0,116,The Silences of the Palace,4.3
FALSE,0,0.001178,1995-01-01,0,87,Jupiter's Wife,0
FALSE,0,0.699066,1996-02-09,0,95,Pie in the Sky,7
FALSE,0,2.197439,1995-01-01,0,99,Angela,5.6
FALSE,0,0.637554,1995-11-22,0,101,Frankie Starlight,5.4
FALSE,50000000,11.418917,1995-10-13,9851610,95,Jade,5.1
FALSE,0,0.291021,1995-08-16,0,102,Nueba Yol,5.5
FALSE,0,0.001838,1995-08-01,0,87,Sonic Outlaws,0
FALSE,0,5.184977,1996-03-01,0,92,Down Periscope,5.6
FALSE,0,0.276401,1995-09-08,0,97,From the Journals of Jean Seberg,6.5
FALSE,0,0.540436,1995-09-15,209935,86,Man of the Year,3.8
FALSE,0,0.370342,1995-08-23,0,91,The Neon Bible,7.2
FALSE,0,0.001205,1995-08-01,0,122,Target,0
FALSE,60000000,3.402749,1996-03-01,0,119,Up Close & Personal,5.9
FALSE,31000000,6.49968,1996-03-08,185260553,117,The Birdcage,6.7
FALSE,0,0.918504,1995-10-12,0,125,Virgin Mary,7
FALSE,0,2.039196,1995-08-09,0,98,The Brothers McMullen,6.3
FALSE,19000000,9.262184,1995-04-07,141407024,118,Bad Boys,6.5
FALSE,0,2.375865,1995-08-25,0,81,The Amazing Panda Adventure,5
FALSE,0,7.415144,1995-04-21,0,102,The Basketball Diaries,7.2
FALSE,4000000,0.922958,1995-07-21,851545,113,An Awfully Big Adventure,6
FALSE,0,1.759012,1994-08-05,0,105,Amateur,6.5
FALSE,52000000,18.761467,1995-06-30,355237933,140,Apollo 13,7.3
FALSE,28000000,10.193549,1995-04-13,31596911,139,Rob Roy,6.5
FALSE,0,3.137285,1995-01-10,0,82,The Addiction,6.4
FALSE,100000000,13.321354,1995-06-16,336529144,121,Batman Forever,5.2
FALSE,0,10.142662,1967-05-24,0,101,Belle de Jour,7.3
FALSE,0,2.04189,1995-05-24,0,100,Beyond Rangoon,6.4
FALSE,2000000,11.528147,1995-09-15,1275000,83,Blue in the Face,6.8
FALSE,11000000,5.391556,1995-06-08,178104,91,Canadian Bacon,5.9
FALSE,50000000,12.812539,1995-05-26,287928194,100,Casper,6
FALSE,25000000,4.558992,1995-09-15,13071518,128,Clockers,6.8
FALSE,50000000,7.260574,1995-06-09,152022101,109,Congo,5
FALSE,53000000,8.657365,1995-05-12,157387195,116,Crimson Tide,7
FALSE,0,3.620388,1994-09-10,3174695,119,Crumb,7.6
FALSE,7000000,6.950458,1995-08-25,25405445,104,Desperado,6.8
FALSE,27000000,4.646132,1995-09-15,16140822,102,Devil in a Blue Dress,6.3
FALSE,90000000,15.138855,1995-05-19,366101666,128,Die Hard: With a Vengeance,6.9
FALSE,0,7.120806,1995-10-27,0,80,The Doom Generation,5.6
FALSE,0,0.523575,1995-10-12,0,116,Feast of July,0
FALSE,55000000,15.178338,1995-07-07,127600435,134,First Knight,5.9
FALSE,0,7.575098,1995-07-19,0,95,Free Willy 2 - The Adventure Home,5.5
FALSE,20000000,14.810519,1995-09-14,7563728,107,Hackers,6.2
FALSE,0,3.196456,1995-08-18,0,92,Jeffrey,6.5
FALSE,25000000,11.715868,1995-05-26,19075720,97,Johnny Mnemonic,5.5
FALSE,90000000,8.184815,1995-06-30,113493481,96,Judge Dredd,5.4
FALSE,0,3.676921,1995-04-12,17014653,88,Jury Duty,4
FALSE,1500000,4.877872,1995-07-28,7412216,91,Kids,6.8
FALSE,500000,10.058329,1995-01-20,1148752,89,Living in Oblivion,7.2
FALSE,0,4.102409,1995-08-25,0,119,Lord of Illusions,5.9
FALSE,0,0.354014,1993-05-20,0,100,Love & Human Remains,7
FALSE,0,2.624771,1995-05-26,15453274,95,Mad Love,5.5
FALSE,6000000,8.25547,1995-10-20,2122561,94,Mallrats,6.8
FALSE,15000000,7.024227,1995-06-30,66000000,92,Mighty Morphin Power Rangers: The Movie,5.2
FALSE,0,1.01115,1995-09-29,0,100,Moonlight and Valentino,5.6
FALSE,2,2.466066,1995-09-28,1,95,Mute Witness,6.4
FALSE,0,7.720056,1994-09-13,0,93,Nadja,5.9
FALSE,22000000,13.304342,1995-07-28,110627965,114,The Net,5.6
FALSE,0,8.482834,1995-07-12,69660733,103,Nine Months,5.5
FALSE,150000,1.165039,1995-06-09,472370,94,Party Girl,5.8
FALSE,8,10.187623,1995-09-01,16,98,The Prophecy,6.4
FALSE,0,0.119713,1995-11-17,0,91,Reckless,10
FALSE,0,8.180047,1995-06-23,0,119,Safe,7.2
FALSE,50000000,6.752119,1995-10-13,10382407,135,The Scarlet Letter,5.5
FALSE,0,0.159596,1995-08-25,0,93,The Show,5.3
FALSE,45000000,17.502375,1995-09-22,20350754,128,Showgirls,4.9
FALSE,7000000,5.552946,1995-06-09,8349430,112,Smoke,7.2
FALSE,0,3.743212,1995-08-04,50892160,106,Something to Talk About,5.7
FALSE,35000000,13.492845,1995-07-07,113374103,108,Species,5.5
FALSE,0,0.913522,1995-09-15,0,109,The Stars Fell on Henrietta,6.6
FALSE,42000000,11.223055,1995-10-13,7959291,145,Strange Days,6.8
FALSE,0,8.133881,1964-02-19,0,91,The Umbrellas of Cherbourg,7.6
FALSE,14000000,1.820419,1995-09-08,5780000,99,The Tie That Binds,4.6
FALSE,0,11.002046,1995-10-27,7025496,115,Three Wishes,6.1
FALSE,0,4.546552,1995-11-02,339889,111,Total Eclipse,6.5
FALSE,0,7.653446,1995-09-07,47774193,105,To Wong Foo: Thanks for Everything! Julie Newmar,6.3
FALSE,60000000,7.490247,1995-07-13,104324083,100,Under Siege 2: Dark Territory,5.6
FALSE,0,2.881689,1995-09-15,0,93,Unstrung Heroes,6.4
FALSE,0,0.786023,1995-08-11,0,73,Unzipped,6
FALSE,20000000,9.715639,1995-08-11,50012507,103,A Walk in the Clouds,6.5
FALSE,175000000,16.885184,1995-07-28,264218220,135,Waterworld,5.9
FALSE,8000000,1.834099,1995-12-01,0,89,White Man's Burden,5.1
FALSE,30000000,8.922139,1995-12-01,0,98,Wild Bill,5.9
FALSE,0,3.727644,1994-10-12,0,97,The Browning Version,6
FALSE,0,3.287036,1995-08-04,0,90,Bushwhacked,4.9
FALSE,2800000,2.486073,1994-05-01,2616503,135,Burnt by the Sun,6.7
FALSE,0,3.525649,1994-06-09,763847,113,Before the Rain,7.7
FALSE,2500000,11.304979,1995-01-27,5535405,105,Before Sunrise,7.7
FALSE,10000000,6.638116,1995-02-10,26488734,89,Billy Madison,6.2
FALSE,0,2.761837,1995-10-17,0,90,The Babysitter,4.7
FALSE,21000000,3.030309,1995-02-03,23450000,115,Boys on the Side,6.3
FALSE,0,2.686342,1995-04-21,0,97,The Cure,7.2
FALSE,0,2.26977,1995-08-04,0,95,Castle Freak,5.8
FALSE,0,2.605521,1995-03-16,0,103,Circle of Friends,6.5
FALSE,27000,10.513367,1994-09-13,3151130,92,Clerks,7.4
FALSE,25000000,7.438934,1994-10-01,22200000,97,Don Juan DeMarco,6.3
FALSE,55000000,11.812244,1994-12-09,214015089,123,Disclosure,5.9
FALSE,0,0.155859,1995-01-01,0,0,Dream Man,2.5
FALSE,45000000,9.579155,1994-12-08,0,101,Drop Zone,5.1
FALSE,0,0.710671,1995-04-28,0,0,Destiny Turns on the Radio,5.3
FALSE,0,5.484156,1994-05-04,0,103,Death and the Maiden,7.1
FALSE,0,5.8025,1995-03-24,0,132,Dolores Claiborne,7.1
FALSE,16000000,9.844558,1994-12-16,247275374,107,Dumb and Dumber,6.5
FALSE,0,4.860016,1994-08-03,7294403,123,Eat Drink Man Woman,7.5
FALSE,0,5.378467,1994-09-24,0,103,Exotica,6.5
FALSE,0,4.322726,1994-10-14,6841570,113,Exit to Eden,4.3
FALSE,18000000,11.720358,1994-09-27,5887457,127,Ed Wood,7.3
FALSE,0,9.146544,1995-05-05,0,111,French Kiss,6.2
FALSE,0,16.236745,1995-05-19,0,101,Forget Paris,6.1
FALSE,0,2.657337,1995-01-13,0,87,Far from Home: The Adventures of Yellow Dog,5.6
FALSE,0,10.177977,1995-04-07,35348597,78,A Goofy Movie,6.7
FALSE,15000000,8.182165,1995-03-03,12201255,103,Hideaway,5
FALSE,0,4.953936,1995-06-02,0,96,Fluke,6.6
FALSE,0,8.935058,1994-12-07,0,111,Farinelli,5.9
FALSE,0,0.398924,1995-05-12,3992809,90,Gordy,3
FALSE,0,0.090452,1995-12-01,0,77,Gumby: The Movie,5
FALSE,0,1.012197,1994-09-16,0,109,The Glass Shield,5.4
FALSE,700000,9.47666,1994-09-12,7830611,171,Hoop Dreams,7.7
FALSE,5000000,9.438042,1994-09-02,3049135,99,Heavenly Creatures,6.9
FALSE,10500000,2.688562,1995-01-06,26325256,113,Houseguest,6
FALSE,120,7.983666,1994-12-16,0,121,Immortal Beloved,6.9
FALSE,0,9.546707,1995-02-17,17689177,100,Heavyweights,6
FALSE,0,2.756986,1995-02-24,0,106,The Hunted,6
FALSE,25000000,5.146352,1994-12-24,0,100,I.Q.,5.9
FALSE,60000000,11.970205,1994-11-11,223664608,123,Interview with the Vampire,7.2
FALSE,14000000,1.596058,1995-03-31,2474000,139,Jefferson in Paris,5.2
FALSE,0,0.748846,1995-02-03,0,82,The Jerky Boys,4.8
FALSE,60000000,6.710215,1994-11-22,37000000,109,Junior,4.7
FALSE,0,9.195256,1995-02-17,0,102,Just Cause,6
FALSE,0,5.874511,1995-08-11,0,89,A Kid in King Arthur's Court,4.3
FALSE,40000000,7.797512,1995-04-21,0,101,Kiss of Death,5.7
FALSE,11000000,42.149697,1977-05-25,775398007,121,Star Wars,8.1
FALSE,18000000,9.774994,1994-12-21,0,115,Little Women,7
FALSE,17000000,7.731725,1995-05-10,0,97,A Little Princess,7.4
FALSE,0,0.84508,1994-02-18,0,101,Ladybird Ladybird,7.4
FALSE,10000000,1.948315,1994-02-16,0,100,L'Enfer,6.6
FALSE,2000000,4.126083,1992-04-16,21665468,105,Like Water for Chocolate,6.6
FALSE,30000000,12.199047,1994-12-16,160638883,133,Legends of the Fall,7.2
FALSE,0,9.253362,1995-03-24,0,95,Major Payne,6.1
FALSE,0,1.861292,1994-10-27,0,98,Little Odessa,6.4
FALSE,0,1.788829,1994-06-08,0,92,Mi Vida Loca,5.7
FALSE,60000000,3.290192,1994-10-21,0,108,Love Affair,4.3
FALSE,17000000,7.698526,1995-03-17,7603766,106,Losing Isaiah,6.4
FALSE,0,4.81307,1994-12-28,0,107,The Madness of King George,6.7
FALSE,45000000,14.287753,1994-11-04,112006296,123,Mary Shelley's Frankenstein,6.1
FALSE,0,2.558118,1995-03-03,0,96,Man of the House,5.1
FALSE,15000000,2.899608,1994-12-21,0,97,Mixed Nuts,5.2
FALSE,0,3.770115,1994-08-31,18137661,108,Milk Money,5.6
FALSE,0,5.831622,1994-11-18,46264384,114,Miracle on 34th Street,6.4
FALSE,6,1.137266,1995-01-27,5,95,Miami Rhapsody,5.6
FALSE,5500000,3.121288,1995-05-03,0,128,My Family,7
FALSE,0,9.518564,1995-01-20,17381942,122,Murder in the First,6.9
FALSE,0,2.891269,1994-12-23,0,110,Nobody's Fool,7
FALSE,31000000,5.930957,1994-12-23,106683817,112,Nell,6.1
FALSE,0,0.629955,1995-04-19,0,98,New Jersey Drive,6.9
FALSE,0,0.004537,1993-08-14,0,93,New York Cop,0
FALSE,4800000,0.426952,1994-04-22,0,89,Beyond Bedlam,4
FALSE,0,1.466491,1995-09-26,0,83,Nemesis 2 - Nebula,4.6
FALSE,0,0.769522,1995-03-03,0,100,Nina Takes a Lover,7.4
FALSE,34000000,11.226856,1994-08-25,50282766,119,Natural Born Killers,6.9
FALSE,0,4.936761,1994-09-17,0,115,Only You,6.4
FALSE,0,4.025276,1994-09-02,2201126,99,Once Were Warriors,7.6
FALSE,0,6.448039,1996-01-16,0,106,Poison Ivy II: Lily,4.6
FALSE,50000000,13.676444,1995-03-10,189859560,127,Outbreak,6.4
FALSE,16000000,20.477329,1994-09-14,45284974,110,Leon: The Professional,8.2
FALSE,11000000,1.433544,1995-05-12,2832826,113,The Perez Family,6.6
FALSE,0,0.463307,1995-04-28,0,94,A Pyromaniac's Love Story,7
FALSE,8000000,140.950236,1994-09-10,213928762,154,Pulp Fiction,8.3
FALSE,0,7.160149,1995-11-10,6834525,124,Panther,6.4
FALSE,400000,1.638622,1992-02-01,152322,105,Pushing Hands,6.1
FALSE,0,1.881932,1994-01-01,4176932,98,Priest,6.4
FALSE,0,7.772505,1994-09-16,0,133,Quiz Show,7.1
FALSE,0,1.296912,1995-05-05,0,94,Picture Bride,7.4
FALSE,0,4.405405,1994-05-13,0,162,Queen Margot,7
FALSE,32000000,7.54701,1995-02-09,18552460,107,The Quick and the Dead,6.2
FALSE,22000000,3.395867,1995-03-01,12400000,108,Roommates,6.4
FALSE,15000000,6.259433,1994-12-23,11300653,133,Prêt-à-Porter,5.3
FALSE,0,7.832755,1994-05-27,0,99,Three Colors: Red,7.8
FALSE,0,8.843517,1993-01-10,0,98,Three Colors: Blue,7.7
FALSE,0,6.5898,1994-01-26,0,91,Three Colors: White,7.3
FALSE,0,0.078257,1994-10-14,0,111,Red Firecracker: Green Firecracker,7
FALSE,0,1.155255,1995-01-01,0,85,Rent-a-Kid,5.1
FALSE,0,0.499601,1995-10-03,0,90,Relative Fear,4.7
FALSE,0,1.390885,1995-04-12,0,95,Stuart Saves His Family,5
FALSE,35000000,8.910462,1994-11-18,9771658,89,The Swan Princess,6.5
FALSE,0,1.750481,1994-01-01,0,97,The Secret of Roan Inish,6.1
FALSE,45000000,10.388183,1994-10-07,170362582,110,The Specialist,5.5
FALSE,55000000,13.328924,1994-10-27,196567262,121,Stargate,6.8
FALSE,22000000,9.665424,1994-11-10,189833357,97,The Santa Clause,6.3
FALSE,25000000,51.645403,1994-09-23,28341469,142,The Shawshank Redemption,8.5
FALSE,0,8.223026,1994-12-22,0,92,Shallow Grave,7
FALSE,0,1.298224,1993-09-14,102780,96,Suture,6
FALSE,0,1.777197,1993-01-01,0,108,Strawberry and Chocolate,7.1
FALSE,0,5.869261,1994-09-10,0,101,Swimming with Sharks,6.7
FALSE,32,1.407427,1994-07-12,0,100,The Sum of Us,6
FALSE,0,5.05806,1995-09-08,0,91,Senior Trip,5.7
FALSE,0,5.260627,1994-06-30,0,125,To Live,7.7
FALSE,25000000,7.602087,1995-03-31,4064495,98,Tank Girl,5.5
FALSE,0,9.455342,1995-01-13,0,92,Tales from the Crypt: Demon Knight,6.7
FALSE,38000000,8.105708,1994-11-17,120000000,118,Star Trek: Generations,6.4
FALSE,6000000,2.86007,1995-05-24,12000000,98,Tales from the Hood,5.4
FALSE,0,0.704204,1994-04-15,0,115,Tom & Viv,5.8
FALSE,0,6.529879,1995-04-28,0,99,Village of the Damned,5.6
FALSE,0,11.971318,1995-03-31,32648673,97,Tommy Boy,6.8
FALSE,0,7.039846,1994-09-13,0,119,Vanya on 42nd Street,6.1
FALSE,6500000,2.059771,1995-04-28,0,99,The Underneath,5.6
FALSE,0,0.620873,1995-02-24,0,88,The Walking Dead,6.6
FALSE,11000000,10.3919,1993-12-17,10032765,118,What's Eating Gilbert Grape,7.5
FALSE,30000000,5.188399,1995-08-04,24048000,106,Virtuosity,5.4
FALSE,17000000,15.783615,1995-04-21,182057016,103,While You Were Sleeping,6.5
FALSE,0,3.908596,1994-11-04,0,126,The War,6.3
FALSE,0,0.372239,1994-09-07,759393,87,Double Happiness,5.5
FALSE,3000000,5.254847,1994-09-29,15119639,106,Muriel's Wedding,6.9
FALSE,0,2.15805,1995-08-18,0,94,The Baby-Sitters Club,5.3
FALSE,15000000,11.247957,1994-02-04,107217396,86,Ace Ventura: Pet Detective,6.4
FALSE,0,8.328596,1994-05-31,11220670,104,The Adventures of Priscilla: Queen of the Desert,7.2
FALSE,0,2.487951,1994-04-01,0,100,Backbeat,6.2
FALSE,5000000,11.298195,1992-09-02,1862805,139,Bitter Moon,7
FALSE,0,5.72288,1994-10-14,0,98,Bullets Over Broadway,7
FALSE,62000000,7.513245,1994-08-03,215887717,141,Clear and Present Danger,6.4
FALSE,45000000,15.263829,1994-07-20,117615211,119,The Client,6.4
FALSE,0,6.924689,1994-08-12,0,115,Corrina: Corrina,6.4
FALSE,0,2.533022,1994-05-13,0,115,Crooklyn,6.7
FALSE,15000000,15.799336,1994-05-11,94000000,102,The Crow,7.3
FALSE,0,2.583363,1994-12-02,1007583,128,Cobb,6.1
FALSE,46000000,15.019586,1994-05-26,341631208,91,The Flintstones,5
FALSE,55000000,48.307194,1994-07-06,677945399,142,Forrest Gump,8.2
FALSE,6000000,8.990345,1994-03-09,254700832,117,Four Weddings and a Funeral,6.6
FALSE,0,7.817811,1995-01-11,38290723,127,Higher Learning,6.4
FALSE,0,0.289295,1994-10-14,1777020,104,I Like It Like That,6.3
FALSE,45000000,3.570874,1994-06-29,61947267,123,I Love Trouble,5.3
FALSE,0,11.272073,1994-07-29,0,101,It Could Happen to You,6.1
FALSE,0,10.714235,1994-12-23,0,111,The Jungle Book,5.9
FALSE,0,0.568884,1993-09-11,449707,180,The Wonderful: Horrible Life of Leni Riefenstahl,7.3
FALSE,45000000,21.605761,1994-06-23,788241776,89,The Lion King,8
FALSE,35000000,5.681522,1993-12-01,4858139,140,Little Buddha,6
FALSE,14000000,9.860522,1994-10-13,18090181,112,New Nightmare,6.4
FALSE,23000000,14.13488,1994-07-29,351583407,101,The Mask,6.6
FALSE,0,15.050326,1994-05-20,0,127,Maverick,6.6
FALSE,0,4.739054,1994-09-07,0,125,Mrs. Parker and the Vicious Circle,6.3
FALSE,30000000,10.587232,1994-03-18,51132598,83,The Naked Gun 33⅓: The Final Insult,6.4
FALSE,6000000,4.006063,1994-03-18,0,112,The Paper,6.1
FALSE,11500000,6.514592,1994-02-18,20079850,99,Reality Bites,6.5
FALSE,8000000,5.137903,1993-07-08,2000000,98,Red Rock West,6.4
FALSE,40000000,6.595255,1994-12-19,0,95,Ri¢hie Ri¢h,5.4
FALSE,0,4.931565,1994-12-01,0,98,Safe Passage,4.9
FALSE,45000000,10.511241,1994-09-30,0,111,The River Wild,6.1
FALSE,30000000,10.859292,1994-06-09,350448145,116,Speed,6.8
FALSE,0,2.334226,1994-12-16,0,99,Speechless,5.5
FALSE,27000000,8.907074,1994-09-15,101646581,99,Timecop,5.5
FALSE,115000000,11.396099,1994-07-14,378882411,141,True Lies,6.8
FALSE,0,4.322544,1994-04-29,50021959,126,When a Man Loves a Woman,6
FALSE,0,14.063845,1994-06-17,0,125,Wolf,6
